region,year,total_cases,case_change_vs_prev_year,pct_change_vs_prev_year,region_case_rank_in_year,high_crime_region
Busoga East,2024,7496,224.0,3.08030803080308,12.0,1
Busoga East,2024,7712,440.0,6.050605060506051,12.0,1
Busoga East,2024,7366,94.0,1.2926292629262925,12.0,0
Busoga East,2024,7137,-135.0,-1.8564356435643563,12.0,1
Busoga East,2024,7324,52.0,0.7150715071507151,12.0,1
Busoga East,2023,7018,-381.0,-5.149344506014327,13.0,1
Busoga East,2023,6898,-501.0,-6.771185295310176,13.0,1
Busoga East,2023,7166,-233.0,-3.1490741992161104,13.0,0
Busoga East,2023,7966,567.0,7.663197729422895,13.0,1
Busoga East,2023,7200,-199.0,-2.6895526422489526,13.0,1
Busoga East,2023,6767,-632.0,-8.541694823624814,13.0,1
Busoga East,2023,7341,-58.0,-0.783889714826328,13.0,1
Busoga East,2023,7196,-203.0,-2.7436140018921478,13.0,1
Busoga East,2023,7812,413.0,5.581835383159887,13.0,1
Busoga East,2023,7934,535.0,7.2307068522773355,13.0,1
Busoga East,2023,7246,-153.0,-2.06784700635221,13.0,1
Busoga East,2023,7495,96.0,1.2974726314366807,13.0,1
Busoga East,2023,7526,127.0,1.7164481686714421,13.0,0
Busoga East,2023,7381,-18.0,-0.24327611839437763,13.0,1
Busoga East,2023,7313,-86.0,-1.162319232328693,13.0,1
Busoga East,2023,7057,-342.0,-4.622246249493175,13.0,1
Busoga East,2023,6716,-683.0,-9.230977159075552,13.0,1
Busoga East,2023,7055,-344.0,-4.649276929314772,13.0,1
Busoga East,2023,7368,-31.0,-0.41897553723476144,13.0,1
Busoga East,2023,6862,-537.0,-7.257737532098932,13.0,1
Busoga East,2022,7378,75.0,1.0269752156647953,13.0,1
Busoga East,2022,7328,25.0,0.3423250718882651,13.0,0
Busoga East,2022,7103,-200.0,-2.738600575106121,13.0,1
Busoga East,2022,7203,-100.0,-1.3693002875530604,13.0,1
Busoga East,2022,6828,-475.0,-6.504176365877037,13.0,0
Busoga East,2022,7605,302.0,4.135286868410242,13.0,1
Busoga East,2022,7599,296.0,4.053128851157059,13.0,1
Busoga East,2022,6883,-420.0,-5.751061207722854,13.0,1
Busoga East,2022,6893,-410.0,-5.614131178967548,13.0,1
Busoga East,2022,6967,-336.0,-4.600848966178283,13.0,1
Busoga East,2022,7504,201.0,2.7522935779816518,13.0,1
Busoga East,2022,7427,124.0,1.6979323565657949,13.0,1
Busoga East,2022,7685,382.0,5.23072709845269,13.0,1
Busoga East,2022,7730,427.0,5.846912227851568,13.0,0
Busoga East,2022,6743,-560.0,-7.668081610297138,13.0,1
Busoga East,2022,7490,187.0,2.560591537724223,13.0,1
Busoga East,2022,7713,410.0,5.614131178967548,13.0,1
Busoga East,2022,7181,-122.0,-1.6705463508147338,13.0,1
Busoga East,2022,7294,-9.0,-0.12323702587977543,13.0,0
Busoga East,2022,7239,-64.0,-0.8763521840339585,13.0,1
Busoga East,2021,5747,-39.0,-0.6740407881092292,14.0,1
Busoga East,2021,6024,238.0,4.1133771171793985,14.0,1
Busoga East,2021,6292,506.0,8.745247148288973,14.0,1
Busoga East,2021,6185,399.0,6.895955755271345,14.0,1
Busoga East,2021,5640,-146.0,-2.523332181126858,14.0,1
Busoga East,2021,5862,76.0,1.3135153819564467,14.0,1
Busoga East,2021,5559,-227.0,-3.9232630487383338,14.0,1
Busoga East,2021,5586,-200.0,-3.4566194262011756,14.0,1
Busoga East,2021,5766,-20.0,-0.3456619426201175,14.0,1
Busoga East,2021,5578,-208.0,-3.5948842032492228,14.0,1
Busoga East,2021,5618,-168.0,-2.9035603180089873,14.0,1
Busoga East,2021,5855,69.0,1.1925337020394053,14.0,1
Busoga East,2021,5930,144.0,2.488765986864846,14.0,1
Busoga East,2021,5922,136.0,2.3505012098167994,14.0,1
Busoga East,2021,5925,139.0,2.4023505012098165,14.0,1
Busoga East,2021,5427,-359.0,-6.204631870031109,14.0,1
Busoga East,2021,5565,-221.0,-3.8195644659522987,14.0,1
Busoga East,2021,5796,10.0,0.17283097131005876,14.0,1
Busoga East,2021,6096,310.0,5.357760110611822,14.0,1
Busoga East,2021,6469,683.0,11.804355340477013,14.0,1
Busoga East,2020,6166,92.0,1.51465261771485,16.0,0
Busoga East,2020,6293,219.0,3.605531774777741,16.0,0
Busoga East,2020,5667,-407.0,-6.700691471847217,16.0,0
Busoga East,2020,6284,210.0,3.457359236088245,16.0,0
Busoga East,2020,6679,605.0,9.960487323016135,16.0,0
Busoga East,2020,5841,-233.0,-3.8360223905169577,16.0,1
Busoga East,2020,5907,-167.0,-2.749423773460652,16.0,0
Busoga East,2020,6335,261.0,4.2970036219953895,16.0,1
Busoga East,2020,6081,7.0,0.11524530786960817,16.0,1
Busoga East,2020,5490,-584.0,-9.614751399407309,16.0,0
Busoga East,2020,5924,-150.0,-2.4695423114916037,16.0,0
Busoga East,2020,6512,438.0,7.211063549555482,16.0,0
Busoga East,2020,5989,-85.0,-1.399407309845242,16.0,1
Busoga East,2020,5989,-85.0,-1.399407309845242,16.0,0
Busoga East,2020,6314,240.0,3.951267698386566,16.0,0
Busoga East,2020,6177,103.0,1.6957523872242344,16.0,0
Busoga East,2020,5973,-101.0,-1.6628251564043466,16.0,0
Busoga East,2020,5888,-186.0,-3.0622324662495886,16.0,0
Busoga East,2020,6969,895.0,14.7349357918999,16.0,0
Busoga East,2020,6452,378.0,6.223246624958842,16.0,0
Busoga East,2019,6703,157.0,2.3984112435074856,15.0,0
Busoga East,2019,6725,179.0,2.7344943476932477,15.0,0
Busoga East,2019,6504,-42.0,-0.6416131989000917,15.0,0
Busoga East,2019,6653,107.0,1.6345860067216622,15.0,0
Busoga East,2019,6470,-76.0,-1.1610143599144516,15.0,0
Busoga East,2019,6267,-279.0,-4.2621448212648945,15.0,0
Busoga East,2019,6666,120.0,1.833180568285976,15.0,0
Busoga East,2019,6443,-103.0,-1.5734799877787962,15.0,0
Busoga East,2019,6683,137.0,2.0928811487931562,15.0,0
Busoga East,2019,6744,198.0,3.0247479376718607,15.0,0
Busoga East,2019,6701,155.0,2.3678582340360523,15.0,0
Busoga East,2019,6242,-304.0,-4.644057439657806,15.0,0
Busoga East,2019,6409,-137.0,-2.0928811487931562,15.0,0
Busoga East,2019,6449,-97.0,-1.4818209593644973,15.0,1
Busoga East,2019,6865,319.0,4.873205010693553,15.0,0
Busoga East,2019,6846,300.0,4.582951420714941,15.0,0
Busoga East,2019,6313,-233.0,-3.559425603421937,15.0,0
Busoga East,2019,6134,-412.0,-6.293919951115185,15.0,0
Busoga East,2019,7340,794.0,12.129544760158876,15.0,0
Busoga East,2019,6687,141.0,2.153987167736022,15.0,1
Wamala,2024,7261,-538.0,-6.898320297474035,10.0,1
Wamala,2024,7578,-221.0,-2.8336966277727917,10.0,1
Wamala,2024,8197,398.0,5.103218361328375,10.0,1
Wamala,2024,8613,814.0,10.437235543018335,10.0,1
Wamala,2024,8528,729.0,9.347352224644185,10.0,1
Wamala,2024,7950,151.0,1.9361456596999616,10.0,1
Wamala,2024,6771,-1028.0,-13.181177073983843,10.0,1
Wamala,2024,7800,1.0,0.012822156686754713,10.0,1
Wamala,2024,7403,-396.0,-5.077574047954866,10.0,1
Wamala,2024,7832,33.0,0.4231311706629055,10.0,1
Wamala,2024,7449,-350.0,-4.487754840364149,10.0,1
Wamala,2024,7639,-160.0,-2.051545069880754,10.0,1
Wamala,2024,8133,334.0,4.282600333376074,10.0,1
Wamala,2024,7707,-92.0,-1.1796384151814336,10.0,1
Wamala,2024,7682,-117.0,-1.5001923323503012,10.0,1
Wamala,2024,7779,-20.0,-0.25644313373509425,10.0,0
Wamala,2024,8820,1021.0,13.091421977176562,10.0,1
Wamala,2024,7365,-434.0,-5.564816002051545,10.0,1
Wamala,2024,7908,109.0,1.3976150788562636,10.0,1
Wamala,2024,8484,685.0,8.783177330426978,10.0,1
Wamala,2023,6622,-18.0,-0.2710843373493976,16.0,0
Wamala,2023,7046,406.0,6.114457831325301,16.0,0
Wamala,2023,6202,-438.0,-6.596385542168674,16.0,0
Wamala,2023,6572,-68.0,-1.0240963855421688,16.0,0
Wamala,2023,6374,-266.0,-4.006024096385542,16.0,0
Wamala,2023,6618,-22.0,-0.3313253012048193,16.0,0
Wamala,2023,6625,-15.0,-0.2259036144578313,16.0,1
Wamala,2023,6659,19.0,0.286144578313253,16.0,0
Wamala,2023,6921,281.0,4.231927710843373,16.0,0
Wamala,2023,5894,-746.0,-11.234939759036145,16.0,1
Wamala,2023,6438,-202.0,-3.0421686746987953,16.0,0
Wamala,2023,6710,70.0,1.0542168674698795,16.0,0
Wamala,2023,6016,-624.0,-9.397590361445783,16.0,0
Wamala,2023,6845,205.0,3.087349397590361,16.0,0
Wamala,2023,6432,-208.0,-3.132530120481928,16.0,0
Wamala,2023,6578,-62.0,-0.9337349397590362,16.0,0
Wamala,2023,6937,297.0,4.47289156626506,16.0,0
Wamala,2023,7063,423.0,6.370481927710843,16.0,1
Wamala,2023,6856,216.0,3.2530120481927707,16.0,0
Wamala,2023,6262,-378.0,-5.692771084337349,16.0,1
Wamala,2022,6132,178.0,2.989586832381592,20.0,0
Wamala,2022,6152,198.0,3.3254954652334563,20.0,1
Wamala,2022,6090,136.0,2.2841787033926773,20.0,0
Wamala,2022,6387,433.0,7.272421901242862,20.0,0
Wamala,2022,5978,24.0,0.40309035942223714,20.0,0
Wamala,2022,6373,419.0,7.037285858246557,20.0,0
Wamala,2022,6371,417.0,7.0036949949613705,20.0,0
Wamala,2022,6161,207.0,3.4766543500167955,20.0,0
Wamala,2022,6042,88.0,1.4779979845482027,20.0,0
Wamala,2022,6091,137.0,2.3009741350352706,20.0,0
Wamala,2022,6460,506.0,8.498488411152167,20.0,0
Wamala,2022,6272,318.0,5.340947262344643,20.0,0
Wamala,2022,5646,-308.0,-5.17299294591871,20.0,0
Wamala,2022,6072,118.0,1.9818609338259994,20.0,0
Wamala,2022,5701,-253.0,-4.249244205576083,20.0,0
Wamala,2022,5759,-195.0,-3.2751091703056767,20.0,0
Wamala,2022,5843,-111.0,-1.8642929123278469,20.0,0
Wamala,2022,5535,-419.0,-7.037285858246557,20.0,0
Wamala,2022,5683,-271.0,-4.551561975142762,20.0,0
Wamala,2022,6406,452.0,7.591535102452133,20.0,0
Wamala,2021,5022,-171.0,-3.2928942807625647,20.0,0
Wamala,2021,5414,221.0,4.255728865780859,20.0,0
Wamala,2021,5237,44.0,0.8472944348160986,20.0,0
Wamala,2021,5336,143.0,2.75370691315232,20.0,0
Wamala,2021,5348,155.0,2.984787213556711,20.0,0
Wamala,2021,4946,-247.0,-4.756402849990372,20.0,0
Wamala,2021,5413,220.0,4.236472174080493,20.0,0
Wamala,2021,4872,-321.0,-6.1813980358174465,20.0,0
Wamala,2021,5012,-181.0,-3.4854611977662238,20.0,1
Wamala,2021,5344,151.0,2.9077604467552476,20.0,0
Wamala,2021,4931,-262.0,-5.04525322549586,20.0,1
Wamala,2021,4683,-510.0,-9.820912767186597,20.0,0
Wamala,2021,5283,90.0,1.733102253032929,20.0,1
Wamala,2021,4786,-407.0,-7.837473522048912,20.0,0
Wamala,2021,5369,176.0,3.3891777392643943,20.0,0
Wamala,2021,5114,-79.0,-1.5212786443289044,20.0,0
Wamala,2021,5279,86.0,1.6560754862314655,20.0,0
Wamala,2021,5275,82.0,1.579048719430002,20.0,0
Wamala,2021,5389,196.0,3.774311573271712,20.0,0
Wamala,2021,5352,159.0,3.0618139803581745,20.0,0
Wamala,2020,4926,-264.0,-5.086705202312139,19.0,1
Wamala,2020,5126,-64.0,-1.2331406551059731,19.0,0
Wamala,2020,5276,86.0,1.6570327552986512,19.0,0
Wamala,2020,5561,371.0,7.148362235067437,19.0,0
Wamala,2020,5351,161.0,3.1021194605009637,19.0,0
Wamala,2020,5534,344.0,6.628131021194605,19.0,1
Wamala,2020,5290,100.0,1.9267822736030826,19.0,0
Wamala,2020,5473,283.0,5.452793834296724,19.0,0
Wamala,2020,5254,64.0,1.2331406551059731,19.0,0
Wamala,2020,5461,271.0,5.2215799614643545,19.0,0
Wamala,2020,5098,-92.0,-1.7726396917148364,19.0,0
Wamala,2020,5595,405.0,7.803468208092486,19.0,0
Wamala,2020,5319,129.0,2.485549132947977,19.0,0
Wamala,2020,4826,-364.0,-7.0134874759152215,19.0,0
Wamala,2020,5285,95.0,1.8304431599229287,19.0,0
Wamala,2020,4645,-545.0,-10.500963391136802,19.0,0
Wamala,2020,5352,162.0,3.121387283236994,19.0,0
Wamala,2020,5419,229.0,4.41233140655106,19.0,1
Wamala,2020,5697,507.0,9.768786127167632,19.0,0
Wamala,2020,5058,-132.0,-2.5433526011560694,19.0,0
Wamala,2019,6204,554.0,9.805309734513274,19.0,0
Wamala,2019,5651,1.0,0.017699115044247787,19.0,0
Wamala,2019,5440,-210.0,-3.7168141592920354,19.0,0
Wamala,2019,5512,-138.0,-2.442477876106195,19.0,0
Wamala,2019,5809,159.0,2.8141592920353986,19.0,0
Wamala,2019,5401,-249.0,-4.407079646017699,19.0,0
Wamala,2019,5555,-95.0,-1.6814159292035398,19.0,1
Wamala,2019,5746,96.0,1.6991150442477878,19.0,0
Wamala,2019,6089,439.0,7.769911504424779,19.0,0
Wamala,2019,5891,241.0,4.265486725663717,19.0,0
Wamala,2019,5662,12.0,0.21238938053097348,19.0,0
Wamala,2019,5807,157.0,2.7787610619469025,19.0,0
Wamala,2019,5718,68.0,1.2035398230088497,19.0,0
Wamala,2019,5324,-326.0,-5.769911504424779,19.0,0
Wamala,2019,6145,495.0,8.761061946902656,19.0,0
Wamala,2019,6094,444.0,7.858407079646018,19.0,1
Wamala,2019,5629,-21.0,-0.37168141592920356,19.0,1
Wamala,2019,5522,-128.0,-2.265486725663717,19.0,0
Wamala,2019,5330,-320.0,-5.663716814159292,19.0,0
Wamala,2019,5825,175.0,3.0973451327433628,19.0,0
Elgon,2024,7567,230.0,3.1347962382445136,11.0,1
Elgon,2024,7041,-296.0,-4.034346463132071,11.0,1
Elgon,2024,7429,92.0,1.2539184952978055,11.0,1
Elgon,2024,7637,300.0,4.0888646585798005,11.0,1
Elgon,2024,7147,-190.0,-2.5896142837672076,11.0,1
Elgon,2024,7264,-73.0,-0.994957066921085,11.0,1
Elgon,2024,7261,-76.0,-1.0358457135068828,11.0,0
Elgon,2024,7063,-274.0,-3.7344963881695517,11.0,1
Elgon,2024,7272,-65.0,-0.8859206760256236,11.0,1
Elgon,2024,6768,-569.0,-7.75521330243969,11.0,1
Elgon,2024,7243,-94.0,-1.2811775930216711,11.0,1
Elgon,2024,7248,-89.0,-1.2130298487120077,11.0,1
Elgon,2024,7314,-23.0,-0.3134796238244514,11.0,1
Elgon,2024,7512,175.0,2.3851710508382173,11.0,1
Elgon,2024,6895,-442.0,-6.024260596974241,11.0,1
Elgon,2024,6954,-383.0,-5.220117214120212,11.0,1
Elgon,2024,7054,-283.0,-3.8571623279269454,11.0,1
Elgon,2024,6861,-476.0,-6.487665258279951,11.0,0
Elgon,2024,7555,218.0,2.971241651901322,11.0,1
Elgon,2024,7132,-205.0,-2.7940575166961974,11.0,1
Elgon,2023,8623,-14.0,-0.16209331943962024,10.0,1
Elgon,2023,8270,-367.0,-4.249160588167188,10.0,1
Elgon,2023,8481,-156.0,-1.806182702327197,10.0,1
Elgon,2023,8767,130.0,1.5051522519393308,10.0,1
Elgon,2023,8788,151.0,1.7482922310987612,10.0,1
Elgon,2023,8203,-434.0,-5.024892902628228,10.0,1
Elgon,2023,8602,-35.0,-0.4052332985990506,10.0,1
Elgon,2023,8277,-360.0,-4.168113928447378,10.0,1
Elgon,2023,8586,-51.0,-0.5904828065300451,10.0,1
Elgon,2023,8362,-275.0,-3.183975917563969,10.0,1
Elgon,2023,9428,791.0,9.158272548338543,10.0,1
Elgon,2023,8988,351.0,4.063911080236194,10.0,1
Elgon,2023,8807,170.0,1.9682760217668172,10.0,1
Elgon,2023,7804,-833.0,-9.644552506657405,10.0,1
Elgon,2023,8516,-121.0,-1.4009494037281462,10.0,1
Elgon,2023,9001,364.0,4.214426305430126,10.0,1
Elgon,2023,8614,-23.0,-0.26629616765080466,10.0,1
Elgon,2023,9372,735.0,8.509899270580062,10.0,1
Elgon,2023,9047,410.0,4.747018640731736,10.0,1
Elgon,2023,8478,-159.0,-1.8409169850642584,10.0,1
Elgon,2022,8804,638.0,7.812882684300759,10.0,1
Elgon,2022,8054,-112.0,-1.3715405339211364,10.0,1
Elgon,2022,8943,777.0,9.515062454077885,10.0,1
Elgon,2022,8829,663.0,8.119030124908155,10.0,1
Elgon,2022,8286,120.0,1.4695077149155034,10.0,1
Elgon,2022,7546,-620.0,-7.592456527063433,10.0,1
Elgon,2022,8254,88.0,1.0776389909380357,10.0,1
Elgon,2022,7717,-449.0,-5.498408033308841,10.0,1
Elgon,2022,7917,-249.0,-3.0492285084496693,10.0,1
Elgon,2022,7945,-221.0,-2.7063433749693853,10.0,1
Elgon,2022,7714,-452.0,-5.535145726181729,10.0,1
Elgon,2022,8256,90.0,1.1021307861866276,10.0,1
Elgon,2022,7872,-294.0,-3.6002939015429827,10.0,1
Elgon,2022,8071,-95.0,-1.1633602743081066,10.0,1
Elgon,2022,7949,-217.0,-2.657359784472202,10.0,1
Elgon,2022,8363,197.0,2.4124418319862846,10.0,1
Elgon,2022,8332,166.0,2.032819005633113,10.0,1
Elgon,2022,8040,-126.0,-1.5429831006612784,10.0,1
Elgon,2022,8384,218.0,2.6696056820964977,10.0,1
Elgon,2022,8667,501.0,6.135194709772226,10.0,1
Elgon,2021,6834,-797.0,-10.444240597562574,10.0,0
Elgon,2021,7407,-224.0,-2.9353950989385402,10.0,1
Elgon,2021,7273,-358.0,-4.691390381339274,10.0,1
Elgon,2021,7376,-255.0,-3.3416328135237845,10.0,1
Elgon,2021,6777,-854.0,-11.191193814703185,10.0,1
Elgon,2021,6821,-810.0,-10.614598348840257,10.0,1
Elgon,2021,6582,-1049.0,-13.746560083868431,10.0,1
Elgon,2021,7440,-191.0,-2.5029484995413442,10.0,1
Elgon,2021,7430,-201.0,-2.6339929236011006,10.0,1
Elgon,2021,8160,529.0,6.932250032761106,10.0,1
Elgon,2021,7684,53.0,0.6945354475167081,10.0,1
Elgon,2021,6818,-813.0,-10.653911676058184,10.0,1
Elgon,2021,7824,193.0,2.5291573843532955,10.0,0
Elgon,2021,9129,1498.0,19.630454724151488,10.0,0
Elgon,2021,6835,-796.0,-10.431136155156597,10.0,1
Elgon,2021,8289,658.0,8.622723103131962,10.0,1
Elgon,2021,7613,-18.0,-0.23587996330756128,10.0,1
Elgon,2021,7469,-162.0,-2.1229196697680512,10.0,0
Elgon,2021,7413,-218.0,-2.8567684445026864,10.0,1
Elgon,2021,7756,125.0,1.6380553007469532,10.0,1
Elgon,2020,7316,-156.0,-2.08779443254818,11.0,1
Elgon,2020,7049,-423.0,-5.6611349036402565,11.0,1
Elgon,2020,7271,-201.0,-2.6900428265524625,11.0,1
Elgon,2020,7605,133.0,1.7799785867237687,11.0,1
Elgon,2020,7728,256.0,3.4261241970021414,11.0,1
Elgon,2020,8162,690.0,9.234475374732334,11.0,1
Elgon,2020,7508,36.0,0.4817987152034261,11.0,1
Elgon,2020,7956,484.0,6.477516059957174,11.0,1
Elgon,2020,7399,-73.0,-0.9769807280513918,11.0,1
Elgon,2020,7448,-24.0,-0.32119914346895073,11.0,1
Elgon,2020,7428,-44.0,-0.588865096359743,11.0,1
Elgon,2020,7552,80.0,1.070663811563169,11.0,1
Elgon,2020,7796,324.0,4.336188436830835,11.0,1
Elgon,2020,7301,-171.0,-2.288543897216274,11.0,1
Elgon,2020,7139,-333.0,-4.456638115631692,11.0,1
Elgon,2020,7828,356.0,4.764453961456103,11.0,1
Elgon,2020,7799,327.0,4.376338329764454,11.0,1
Elgon,2020,8022,550.0,7.360813704496788,11.0,1
Elgon,2020,7246,-226.0,-3.024625267665953,11.0,1
Elgon,2020,7386,-86.0,-1.1509635974304069,11.0,1
Elgon,2019,9384,445.0,4.978185479360107,10.0,1
Elgon,2019,8730,-209.0,-2.338069135250028,10.0,1
Elgon,2019,9225,286.0,3.199463027184249,10.0,0
Elgon,2019,8853,-86.0,-0.9620762948875714,10.0,0
Elgon,2019,9083,144.0,1.6109184472536078,10.0,1
Elgon,2019,8426,-513.0,-5.738896968340978,10.0,1
Elgon,2019,8977,38.0,0.4251034791363687,10.0,1
Elgon,2019,7602,-1337.0,-14.956930305403288,10.0,1
Elgon,2019,9478,539.0,6.029757243539546,10.0,1
Elgon,2019,9286,347.0,3.8818659805347355,10.0,1
Elgon,2019,8514,-425.0,-4.7544468061304395,10.0,1
Elgon,2019,9719,780.0,8.725808255957041,10.0,1
Elgon,2019,9446,507.0,5.671775366372078,10.0,1
Elgon,2019,8444,-495.0,-5.537532162434277,10.0,1
Elgon,2019,8702,-237.0,-2.6513032777715626,10.0,1
Elgon,2019,8466,-473.0,-5.291419621881642,10.0,1
Elgon,2019,9096,157.0,1.7563485848528917,10.0,1
Elgon,2019,8684,-255.0,-2.852668083678264,10.0,1
Elgon,2019,8084,-855.0,-9.564828280568296,10.0,1
Elgon,2019,8908,-31.0,-0.346794943505985,10.0,1
Kigezi,2024,6936,302.0,4.552306300874284,13.0,1
Kigezi,2024,6669,35.0,0.5275851673198674,13.0,1
Kigezi,2024,6814,180.0,2.7132951462164607,13.0,1
Kigezi,2024,6700,66.0,0.9948748869460357,13.0,1
Kigezi,2024,6876,242.0,3.6478745854687973,13.0,1
Kigezi,2024,6729,95.0,1.4320168827253543,13.0,1
Kigezi,2024,6593,-41.0,-0.618028338860416,13.0,1
Kigezi,2024,6664,30.0,0.4522158577027435,13.0,1
Kigezi,2024,7136,502.0,7.567078685559241,13.0,0
Kigezi,2024,6833,199.0,2.9996985227615314,13.0,1
Kigezi,2024,6318,-316.0,-4.763340367802231,13.0,1
Kigezi,2024,6659,25.0,0.37684654808561957,13.0,1
Kigezi,2024,6744,110.0,1.658124811576726,13.0,1
Kigezi,2024,6582,-52.0,-0.7838408200180885,13.0,1
Kigezi,2024,6001,-633.0,-9.541754597527886,13.0,0
Kigezi,2024,6348,-286.0,-4.3111245100994875,13.0,0
Kigezi,2024,6496,-138.0,-2.08019294543262,13.0,1
Kigezi,2024,7260,626.0,9.436237564063914,13.0,1
Kigezi,2024,6795,161.0,2.42689176967139,13.0,1
Kigezi,2024,6120,-514.0,-7.747965028640337,13.0,1
Kigezi,2023,6697,-32.0,-0.4755535740823302,15.0,1
Kigezi,2023,7175,446.0,6.628027938772477,15.0,1
Kigezi,2023,6532,-197.0,-2.9276266904443453,15.0,1
Kigezi,2023,7078,349.0,5.1865061673354145,15.0,0
Kigezi,2023,6217,-512.0,-7.608857185317283,15.0,1
Kigezi,2023,5776,-953.0,-14.162579878139397,15.0,1
Kigezi,2023,7132,403.0,5.989002823599346,15.0,1
Kigezi,2023,6573,-156.0,-2.31832367365136,15.0,1
Kigezi,2023,6099,-630.0,-9.362460989745875,15.0,1
Kigezi,2023,6598,-131.0,-1.9467974438995395,15.0,1
Kigezi,2023,6793,64.0,0.9511071481646604,15.0,1
Kigezi,2023,6880,151.0,2.244018427700996,15.0,0
Kigezi,2023,5891,-838.0,-12.453559221281022,15.0,1
Kigezi,2023,6507,-222.0,-3.2991529201961662,15.0,1
Kigezi,2023,6748,19.0,0.28235993461138353,15.0,1
Kigezi,2023,6879,150.0,2.229157378510923,15.0,0
Kigezi,2023,6405,-324.0,-4.814979937583593,15.0,1
Kigezi,2023,6659,-70.0,-1.0402734433050973,15.0,1
Kigezi,2023,6531,-198.0,-2.942487739634418,15.0,1
Kigezi,2023,6804,75.0,1.1145786892554614,15.0,1
Kigezi,2022,6393,350.0,5.7918252523581,19.0,0
Kigezi,2022,5941,-102.0,-1.6879033592586463,19.0,0
Kigezi,2022,5628,-415.0,-6.867449942081747,19.0,0
Kigezi,2022,5828,-215.0,-3.5578355121628333,19.0,0
Kigezi,2022,6567,524.0,8.671189806387556,19.0,0
Kigezi,2022,5784,-259.0,-4.285950686744995,19.0,1
Kigezi,2022,5679,-364.0,-6.023498262452424,19.0,0
Kigezi,2022,5923,-120.0,-1.9857686579513485,19.0,0
Kigezi,2022,6014,-29.0,-0.4798940923382426,19.0,0
Kigezi,2022,5883,-160.0,-2.6476915439351316,19.0,0
Kigezi,2022,5585,-458.0,-7.5790170445143135,19.0,0
Kigezi,2022,6140,97.0,1.6051629985106735,19.0,0
Kigezi,2022,6111,68.0,1.125268906172431,19.0,0
Kigezi,2022,6252,209.0,3.4585470792652657,19.0,0
Kigezi,2022,6104,61.0,1.0094324011252689,19.0,0
Kigezi,2022,6536,493.0,8.158199569750124,19.0,0
Kigezi,2022,6277,234.0,3.87224888300513,19.0,0
Kigezi,2022,6210,167.0,2.7635280489822938,19.0,0
Kigezi,2022,6405,362.0,5.990402118153235,19.0,0
Kigezi,2022,6085,42.0,0.6950190302829721,19.0,0
Kigezi,2021,6115,-58.0,-0.9395755710351531,13.0,1
Kigezi,2021,6268,95.0,1.538959987040337,13.0,1
Kigezi,2021,5570,-603.0,-9.768346023003401,13.0,1
Kigezi,2021,6217,44.0,0.7127814676818403,13.0,1
Kigezi,2021,6143,-30.0,-0.48598736432852746,13.0,1
Kigezi,2021,6302,129.0,2.089745666612668,13.0,1
Kigezi,2021,6494,321.0,5.2000647983152435,13.0,1
Kigezi,2021,6353,180.0,2.9159241859711647,13.0,1
Kigezi,2021,5954,-219.0,-3.54770775959825,13.0,1
Kigezi,2021,6437,264.0,4.276688806091042,13.0,0
Kigezi,2021,6682,509.0,8.245585614774017,13.0,1
Kigezi,2021,6503,330.0,5.345861007613802,13.0,1
Kigezi,2021,5773,-400.0,-6.479831524380367,13.0,1
Kigezi,2021,6349,176.0,2.851125870727361,13.0,1
Kigezi,2021,5814,-359.0,-5.815648793131379,13.0,1
Kigezi,2021,6085,-88.0,-1.4255629353636805,13.0,1
Kigezi,2021,6293,120.0,1.9439494573141098,13.0,0
Kigezi,2021,6250,77.0,1.2473675684432206,13.0,1
Kigezi,2021,6496,323.0,5.2324639559371455,13.0,1
Kigezi,2021,6683,510.0,8.261785193584966,13.0,1
Kigezi,2020,7517,180.0,2.4533187951478808,12.0,1
Kigezi,2020,7205,-132.0,-1.7991004497751124,12.0,1
Kigezi,2020,6636,-701.0,-9.554313752214801,12.0,0
Kigezi,2020,7820,483.0,6.583072100313479,12.0,1
Kigezi,2020,7304,-33.0,-0.4497751124437781,12.0,1
Kigezi,2020,7323,-14.0,-0.1908136840670574,12.0,1
Kigezi,2020,7352,15.0,0.20444323292899005,12.0,1
Kigezi,2020,7499,162.0,2.2079869156330925,12.0,1
Kigezi,2020,7510,173.0,2.357911953114352,12.0,1
Kigezi,2020,7238,-99.0,-1.3493253373313343,12.0,1
Kigezi,2020,7300,-37.0,-0.5042933078915088,12.0,1
Kigezi,2020,7115,-222.0,-3.025759847349053,12.0,1
Kigezi,2020,7077,-260.0,-3.5436827041024945,12.0,1
Kigezi,2020,7075,-262.0,-3.57094180182636,12.0,1
